EmployeeID,Age,Gender,Department,Tenure,JobRole,Salary,JobSatisfaction,EngagementScore,PerformanceRating,WorkLifeBalance,DistanceFromHome,TrainingHours,Overtime,EducationLevel,Risk Category
E37141,56,Female,Finance,8,Technician,42147,8,88,5,5,11,10,Yes,Bachelor's,Low Risk
E37142,23,Female,R&D,9,Manager,110408,5,49,2,3,28,90,No,Master's,Medium Risk
E37143,30,Female,Sales,6,Analyst,101780,6,45,3,2,35,56,No,Bachelor's,Medium Risk
E37144,39,Male,Sales,11,Developer,56456,2,16,1,1,34,34,Yes,Bachelor's,High Risk
E37145,57,Female,Sales,11,Analyst,118922,7,62,2,2,30,44,No,Bachelor's,Medium Risk
E37146,36,Male,Marketing,11,Developer,71586,1,33,1,1,21,41,Yes,Master's,High Risk
E37147,33,Male,Sales,7,Manager,119955,4,67,3,3,43,59,No,Bachelor's,Medium Risk
E37148,28,Female,Marketing,9,Analyst,65323,3,17,1,1,20,67,Yes,Bachelor's,High Risk
E37149,55,Female,HR,14,Technician,69690,3,28,1,1,32,50,Yes,Bachelor's,High Risk
E37150,44,Female,Marketing,1,Manager,54764,4,54,2,2,39,74,No,Bachelor's,Medium Risk
E37151,59,Female,Finance,10,Developer,94810,5,67,3,3,8,80,Yes,Bachelor's,Medium Risk
E37152,25,Female,Finance,7,Technician,77267,5,71,3,2,27,47,Yes,Bachelor's,Medium Risk
E37153,40,Male,Sales,9,Analyst,108976,7,45,2,3,16,96,No,Bachelor's,Medium Risk
E37154,46,Female,R&D,8,Manager,43503,7,44,3,2,34,40,No,Master's,Medium Risk
E37155,29,Male,R&D,19,Developer,92303,7,47,2,2,5,67,No,Bachelor's,Medium Risk
E37156,43,Female,Finance,2,Engineer,60134,7,55,3,3,33,89,No,Bachelor's,Medium Risk
E37157,58,Male,R&D,9,Manager,94972,5,53,3,3,13,50,Yes,High School,Medium Risk
E37158,54,Female,Finance,19,Manager,97565,8,75,5,5,48,40,No,High School,Low Risk
E37159,33,Female,R&D,18,Engineer,42569,10,100,4,5,41,86,No,Bachelor's,Low Risk
E37160,29,Male,Marketing,17,Analyst,58567,8,98,5,4,8,18,Yes,Master's,Low Risk
E37161,42,Female,Finance,4,Manager,84852,10,93,4,5,35,13,No,High School,Low Risk
E37162,28,Male,R&D,14,Engineer,108055,4,50,3,2,27,40,No,Master's,Medium Risk
E37163,58,Female,Finance,19,Engineer,45088,1,13,1,1,38,62,Yes,Bachelor's,High Risk
E37164,54,Female,R&D,6,Technician,66298,5,59,2,2,47,44,Yes,High School,Medium Risk
E37165,40,Male,Marketing,20,Analyst,51809,9,88,4,5,14,69,No,Master's,Low Risk
E37166,24,Female,Marketing,13,Analyst,76752,6,56,3,2,17,44,No,Bachelor's,Medium Risk
E37167,32,Female,Finance,18,Technician,95982,1,1,1,1,49,51,Yes,Bachelor's,High Risk
E37168,37,Female,Finance,2,Developer,93758,6,64,3,3,40,42,Yes,Master's,Medium Risk
E37169,24,Male,HR,4,Analyst,54534,1,33,1,1,20,35,Yes,High School,High Risk
E37170,27,Male,Marketing,18,Engineer,43227,9,88,4,4,15,61,Yes,Master's,Low Risk
E37171,42,Female,Sales,7,Technician,86926,10,77,5,5,1,63,No,Master's,Low Risk
E37172,50,Female,Finance,9,Engineer,109360,5,68,3,3,34,50,No,Master's,Medium Risk
E37173,48,Female,HR,4,Manager,91524,5,71,3,3,18,64,Yes,High School,Medium Risk
E37174,58,Male,R&D,17,Developer,103185,7,49,3,2,12,49,No,Bachelor's,Medium Risk
E37175,25,Female,HR,2,Developer,79533,3,15,1,1,5,39,Yes,High School,High Risk
E37176,59,Female,Marketing,9,Analyst,99682,8,89,4,5,41,79,No,Bachelor's,Low Risk
E37177,36,Male,HR,20,Developer,51056,7,70,2,3,37,12,No,Bachelor's,Medium Risk
E37178,54,Male,R&D,12,Engineer,68177,6,66,3,2,22,41,No,Bachelor's,Medium Risk
E37179,56,Male,Marketing,14,Analyst,74023,1,34,1,1,41,19,Yes,High School,High Risk
E37180,33,Female,HR,14,Developer,109932,4,60,3,2,31,66,Yes,Bachelor's,Medium Risk
E37181,42,Male,Finance,1,Technician,47444,8,77,5,5,6,50,No,Bachelor's,Low Risk
E37182,30,Female,Sales,16,Technician,98646,7,73,2,2,48,21,No,Bachelor's,Medium Risk
E37183,45,Male,Marketing,10,Manager,57900,3,32,1,1,4,15,Yes,High School,High Risk
E37184,24,Male,Finance,3,Manager,108317,10,88,4,5,23,21,No,Bachelor's,Low Risk
E37185,47,Male,Marketing,17,Engineer,60431,10,85,5,5,30,83,No,High School,Low Risk
E37186,56,Male,R&D,20,Developer,63531,5,64,2,2,3,26,No,High School,Medium Risk
E37187,50,Male,Sales,9,Manager,60406,4,47,2,2,20,41,No,High School,Medium Risk
E37188,57,Male,HR,5,Analyst,52173,6,62,2,3,35,11,No,High School,Medium Risk
E37189,24,Male,HR,16,Analyst,113482,8,92,4,5,24,58,No,Bachelor's,Low Risk
E37190,53,Male,Sales,11,Developer,92312,4,67,2,3,46,70,Yes,Bachelor's,Medium Risk
E37191,41,Male,Marketing,17,Technician,41321,10,85,5,4,20,32,No,Bachelor's,Low Risk
E37192,33,Female,HR,10,Engineer,109989,8,90,5,4,6,15,Yes,Master's,Low Risk
E37193,54,Female,Sales,16,Developer,93238,4,60,2,3,36,37,No,High School,Medium Risk
E37194,27,Female,Sales,18,Engineer,50264,7,42,2,3,31,83,No,High School,Medium Risk
E37195,42,Male,Sales,3,Manager,65959,5,49,3,2,12,57,No,High School,Medium Risk
E37196,43,Female,R&D,20,Engineer,89146,8,93,5,4,24,76,No,Bachelor's,Low Risk
E37197,42,Female,HR,4,Analyst,80685,6,71,2,2,22,45,Yes,Master's,Medium Risk
E37198,24,Female,Sales,16,Manager,117315,4,49,3,2,39,96,No,Bachelor's,Medium Risk
E37199,49,Male,R&D,14,Engineer,40558,7,61,3,3,10,39,No,High School,Medium Risk
E37200,58,Male,R&D,18,Engineer,41415,6,66,2,3,32,58,No,Bachelor's,Medium Risk
E37201,30,Male,Sales,20,Manager,81296,8,90,4,5,18,24,Yes,Master's,Low Risk
E37202,36,Male,R&D,12,Technician,111927,9,78,5,4,47,78,Yes,High School,Low Risk
E37203,58,Female,Marketing,3,Developer,72934,1,34,1,1,40,19,Yes,Bachelor's,High Risk
E37204,39,Male,R&D,15,Manager,91343,4,41,3,3,21,49,Yes,Bachelor's,Medium Risk
E37205,53,Female,HR,15,Manager,74395,6,46,3,2,17,36,No,Master's,Medium Risk
E37206,27,Male,Sales,8,Developer,114931,2,12,1,1,22,41,Yes,Bachelor's,High Risk
E37207,56,Male,Marketing,12,Developer,112673,7,57,2,2,16,38,Yes,Bachelor's,Medium Risk
E37208,35,Male,Marketing,11,Analyst,55602,5,46,2,3,32,91,No,Master's,Medium Risk
E37209,30,Male,R&D,13,Engineer,64557,6,44,2,3,37,42,No,Bachelor's,Medium Risk
E37210,37,Female,Sales,15,Technician,82408,9,94,5,5,15,97,No,Bachelor's,Low Risk
E37211,49,Female,Marketing,3,Engineer,58989,3,34,1,1,11,88,Yes,Master's,High Risk
E37212,24,Male,HR,11,Manager,71290,1,39,1,1,10,41,Yes,High School,High Risk
E37213,39,Male,Sales,8,Technician,47390,10,78,4,5,20,78,No,High School,Low Risk
E37214,39,Female,R&D,18,Engineer,62779,2,37,1,1,47,52,Yes,High School,High Risk
E37215,26,Male,Sales,8,Manager,92206,4,71,2,2,31,89,No,Bachelor's,Medium Risk
E37216,28,Male,HR,11,Engineer,91569,6,55,2,2,12,94,No,Bachelor's,Medium Risk
E37217,36,Female,HR,16,Developer,65681,10,89,4,5,15,25,No,Master's,Low Risk
E37218,50,Male,Sales,16,Analyst,53990,6,58,3,2,14,70,No,High School,Medium Risk
E37219,49,Female,Finance,7,Technician,78230,10,77,4,5,28,93,Yes,Bachelor's,Low Risk
E37220,47,Male,Sales,1,Technician,67404,7,73,3,2,3,80,No,High School,Medium Risk
E37221,37,Male,HR,6,Developer,56322,9,99,5,5,19,55,No,High School,Low Risk
E37222,34,Male,R&D,17,Analyst,57357,5,42,2,2,11,11,No,Bachelor's,Medium Risk
E37223,29,Male,Marketing,5,Manager,67612,6,65,3,3,18,68,Yes,High School,Medium Risk
E37224,29,Female,Sales,9,Manager,112439,2,6,1,1,11,34,Yes,Bachelor's,High Risk
E37225,30,Female,R&D,10,Manager,46779,10,82,5,5,21,15,No,Bachelor's,Low Risk
E37226,49,Male,Finance,14,Manager,63355,1,9,1,1,14,74,Yes,Bachelor's,High Risk
E37227,55,Male,Marketing,10,Developer,66808,6,50,2,2,20,89,Yes,Bachelor's,Medium Risk
E37228,33,Male,Finance,11,Technician,73105,2,25,1,1,47,48,Yes,Bachelor's,High Risk
E37229,39,Male,HR,18,Technician,40241,5,63,3,2,13,64,No,Bachelor's,Medium Risk
E37230,38,Female,HR,16,Analyst,52368,1,19,1,1,26,16,Yes,High School,High Risk
E37231,47,Female,Finance,13,Technician,83586,6,63,2,2,3,18,Yes,Bachelor's,Medium Risk
E37232,45,Female,Sales,20,Manager,69126,7,60,3,3,11,14,No,High School,Medium Risk
E37233,46,Female,HR,3,Analyst,49424,5,70,3,3,16,45,No,Bachelor's,Medium Risk
E37234,46,Male,Sales,13,Developer,88664,3,22,1,1,9,54,Yes,Bachelor's,High Risk
E37235,44,Female,Marketing,12,Technician,92591,1,28,1,1,22,88,Yes,Bachelor's,High Risk
E37236,36,Female,Marketing,20,Engineer,119858,7,59,3,2,42,42,No,High School,Medium Risk
E37237,41,Male,Marketing,18,Manager,74103,10,82,4,4,15,20,No,High School,Low Risk
E37238,29,Female,Sales,2,Analyst,62887,7,63,2,3,43,18,No,Bachelor's,Medium Risk
E37239,46,Female,Finance,8,Technician,115016,2,21,1,1,8,32,Yes,Bachelor's,High Risk
E37240,44,Female,Marketing,20,Manager,90999,9,81,4,4,44,26,No,High School,Low Risk
E37241,34,Male,Sales,8,Manager,98818,3,17,1,1,35,96,Yes,Master's,High Risk
E37242,50,Male,Sales,8,Analyst,77884,9,97,5,5,24,22,No,High School,Low Risk
E37243,43,Female,Finance,13,Technician,79994,2,4,1,1,47,78,Yes,High School,High Risk
E37244,39,Male,Finance,13,Engineer,97728,7,41,3,3,9,89,No,Master's,Medium Risk
E37245,49,Female,Sales,8,Analyst,57324,6,51,2,2,24,50,No,Bachelor's,Medium Risk
E37246,57,Female,HR,16,Technician,75480,7,64,3,2,16,14,No,Bachelor's,Medium Risk
E37247,28,Female,Marketing,18,Developer,45750,4,51,3,3,22,31,No,Master's,Medium Risk
E37248,26,Male,Marketing,3,Analyst,41407,6,68,2,2,39,78,Yes,Bachelor's,Medium Risk
E37249,31,Male,R&D,10,Analyst,96001,2,6,1,1,17,79,Yes,Bachelor's,High Risk
E37250,30,Female,HR,17,Engineer,99085,7,59,2,3,45,92,Yes,Bachelor's,Medium Risk
E37251,48,Female,Sales,19,Analyst,101548,5,57,3,3,29,19,No,Bachelor's,Medium Risk
E37252,56,Male,R&D,17,Analyst,61635,1,38,1,1,30,48,Yes,High School,High Risk
E37253,55,Female,Marketing,10,Technician,74010,5,58,3,3,48,46,Yes,High School,Medium Risk
E37254,39,Female,R&D,10,Technician,104489,3,32,1,1,19,69,Yes,Bachelor's,High Risk
E37255,26,Female,HR,5,Manager,93701,2,15,1,1,21,87,Yes,Bachelor's,High Risk
E37256,49,Female,R&D,15,Developer,80149,1,39,1,1,9,18,Yes,Master's,High Risk
E37257,27,Female,Finance,11,Technician,82732,10,77,4,5,6,40,Yes,High School,Low Risk
E37258,37,Male,Sales,19,Analyst,82284,7,48,2,2,39,10,Yes,Bachelor's,Medium Risk
E37259,28,Female,Marketing,7,Analyst,83514,7,55,3,2,19,13,No,High School,Medium Risk
E37260,28,Female,Sales,15,Analyst,96575,4,49,2,2,28,85,No,High School,Medium Risk
E37261,29,Male,Marketing,20,Manager,49400,4,52,3,2,47,54,No,High School,Medium Risk
E37262,39,Male,Marketing,2,Technician,105015,2,22,1,1,7,95,Yes,Bachelor's,High Risk
E37263,49,Female,HR,1,Analyst,83083,6,53,3,2,9,77,No,Bachelor's,Medium Risk
E37264,25,Female,HR,1,Analyst,104570,4,44,3,3,20,41,No,Master's,Medium Risk
E37265,50,Female,HR,2,Engineer,84058,9,80,4,5,47,43,No,Bachelor's,Low Risk
E37266,25,Female,Marketing,16,Manager,44549,8,78,5,4,23,41,No,Bachelor's,Low Risk
E37267,40,Female,Finance,12,Manager,50511,6,72,3,3,31,37,No,Bachelor's,Medium Risk
E37268,51,Female,Sales,12,Engineer,54356,9,95,5,4,48,40,Yes,High School,Low Risk
E37269,55,Female,Finance,4,Developer,105947,10,80,4,4,15,46,Yes,Bachelor's,Low Risk
E37270,39,Male,HR,6,Technician,85247,6,42,2,2,6,84,No,Master's,Medium Risk
E37271,30,Male,Finance,7,Engineer,102768,9,85,4,4,14,70,No,Master's,Low Risk
E37272,56,Female,Marketing,9,Technician,83769,8,95,5,5,47,89,Yes,Master's,Low Risk
E37273,40,Male,Finance,20,Developer,97067,2,23,1,1,4,40,Yes,High School,High Risk
E37274,37,Female,HR,8,Manager,57229,3,20,1,1,45,41,Yes,High School,High Risk
E37275,24,Female,HR,12,Developer,84553,6,65,2,3,11,42,Yes,Bachelor's,Medium Risk
E37276,54,Female,Marketing,9,Engineer,88395,5,47,2,2,6,12,No,Bachelor's,Medium Risk
E37277,47,Female,Sales,15,Developer,84411,1,38,1,1,18,11,Yes,High School,High Risk
E37278,47,Male,R&D,18,Engineer,116884,10,75,5,5,8,69,Yes,Bachelor's,Low Risk
E37279,28,Male,Sales,18,Manager,98835,4,54,2,3,32,42,No,Bachelor's,Medium Risk
E37280,55,Female,HR,3,Analyst,119366,7,54,2,3,33,87,No,Master's,Medium Risk
E37281,29,Female,Finance,8,Developer,45189,7,54,2,2,40,12,No,Master's,Medium Risk
E37282,39,Male,Finance,17,Engineer,78831,1,6,1,1,25,18,Yes,Bachelor's,High Risk
E37283,34,Male,R&D,18,Developer,108387,6,49,3,3,45,21,No,Master's,Medium Risk
E37284,58,Male,Marketing,3,Developer,41638,5,62,2,3,43,81,No,Master's,Medium Risk
E37285,30,Female,Finance,7,Analyst,40420,5,68,2,2,2,29,No,Bachelor's,Medium Risk
E37286,51,Male,Sales,10,Developer,90024,3,27,1,1,49,41,Yes,High School,High Risk
E37287,47,Female,Sales,3,Engineer,96397,2,33,1,1,40,91,Yes,Bachelor's,High Risk
E37288,50,Female,R&D,15,Manager,46404,5,45,2,2,20,47,No,Bachelor's,Medium Risk
E37289,40,Male,Finance,7,Manager,77494,3,36,1,1,15,95,Yes,High School,High Risk
E37290,36,Male,Marketing,18,Manager,80305,9,76,5,5,37,28,No,High School,Low Risk
E37291,36,Male,Marketing,14,Analyst,75111,5,43,2,3,1,19,Yes,High School,Medium Risk
E37292,48,Female,R&D,3,Manager,106334,10,87,5,4,19,17,No,High School,Low Risk
E37293,48,Female,Finance,20,Analyst,77932,10,86,5,5,22,43,No,Bachelor's,Low Risk
E37294,24,Male,Marketing,6,Analyst,109205,7,43,3,3,30,70,Yes,Bachelor's,Medium Risk
E37295,57,Female,Marketing,7,Manager,83174,2,28,1,1,17,75,Yes,Master's,High Risk
E37296,36,Female,HR,19,Analyst,71631,6,51,3,2,45,38,Yes,Bachelor's,Medium Risk
E37297,26,Female,Finance,3,Developer,94899,5,55,3,2,37,98,Yes,High School,Medium Risk
E37298,24,Female,Finance,1,Technician,91989,8,89,4,5,3,28,No,High School,Low Risk
E37299,48,Female,R&D,12,Technician,57407,4,68,2,3,5,88,No,Bachelor's,Medium Risk
E37300,47,Male,HR,10,Developer,47161,7,56,2,2,10,35,No,Bachelor's,Medium Risk
E37301,33,Male,HR,7,Manager,44865,7,69,2,3,31,49,No,High School,Medium Risk
E37302,57,Female,HR,20,Analyst,105801,6,49,2,2,42,99,No,High School,Medium Risk
E37303,38,Female,HR,1,Analyst,60371,6,54,3,2,29,11,No,Bachelor's,Medium Risk
E37304,22,Female,Finance,14,Manager,84031,7,72,2,2,48,58,No,High School,Medium Risk
E37305,27,Female,Finance,4,Manager,88104,5,73,2,2,23,96,Yes,Bachelor's,Medium Risk
E37306,45,Male,R&D,20,Analyst,67760,10,91,5,4,33,30,No,Master's,Low Risk
E37307,40,Female,R&D,9,Developer,60792,4,50,3,2,40,56,No,Master's,Medium Risk
E37308,34,Female,Finance,6,Technician,107656,4,41,2,3,41,69,No,Bachelor's,Medium Risk
E37309,49,Female,R&D,5,Technician,44223,4,59,2,3,20,31,No,Master's,Medium Risk
E37310,37,Male,Finance,6,Analyst,86380,7,42,2,3,7,98,Yes,Bachelor's,Medium Risk
E37311,57,Female,HR,6,Analyst,110021,1,18,1,1,5,83,Yes,Bachelor's,High Risk
E37312,59,Female,Sales,16,Analyst,47248,4,53,2,3,4,35,No,Master's,Medium Risk
E37313,53,Female,R&D,11,Analyst,95110,7,42,2,3,46,58,No,Bachelor's,Medium Risk
E37314,45,Male,HR,9,Manager,46457,7,71,2,2,37,34,No,Bachelor's,Medium Risk
E37315,52,Male,Finance,7,Analyst,118833,7,61,3,3,4,30,Yes,Bachelor's,Medium Risk
E37316,27,Female,Finance,18,Engineer,99483,8,87,5,5,36,39,Yes,Bachelor's,Low Risk
E37317,43,Male,HR,11,Manager,55460,4,55,2,2,3,28,No,Bachelor's,Medium Risk
E37318,34,Female,Sales,13,Technician,111544,8,77,4,4,26,91,No,High School,Low Risk
E37319,25,Male,Sales,13,Technician,64475,10,80,5,5,22,80,Yes,Bachelor's,Low Risk
E37320,35,Female,Sales,7,Developer,94919,5,67,3,2,5,64,No,High School,Medium Risk
E37321,59,Female,R&D,19,Technician,84673,6,52,2,3,4,36,No,High School,Medium Risk
E37322,44,Female,R&D,17,Developer,92405,5,68,3,2,38,80,Yes,Bachelor's,Medium Risk
E37323,44,Male,HR,3,Developer,41454,8,97,4,5,1,28,Yes,High School,Low Risk
E37324,22,Male,HR,1,Analyst,81217,2,16,1,1,20,89,Yes,Bachelor's,High Risk
E37325,49,Female,R&D,8,Engineer,43684,6,45,3,3,40,43,Yes,High School,Medium Risk
E37326,36,Female,Finance,2,Engineer,114971,2,2,1,1,2,41,Yes,Master's,High Risk
E37327,51,Female,Marketing,9,Engineer,116183,6,55,3,2,42,75,Yes,High School,Medium Risk
E37328,36,Male,Sales,14,Technician,117554,7,62,2,3,34,13,No,Master's,Medium Risk
E37329,38,Female,Finance,13,Developer,52217,10,75,4,5,46,16,No,High School,Low Risk
E37330,53,Male,Finance,2,Technician,67566,5,53,3,2,18,76,No,Bachelor's,Medium Risk
E37331,55,Male,HR,20,Analyst,82600,5,61,3,3,14,70,No,Bachelor's,Medium Risk
E37332,25,Male,Sales,20,Technician,102344,4,51,3,3,6,59,No,High School,Medium Risk
E37333,22,Female,Finance,16,Technician,50219,5,62,2,2,15,49,Yes,High School,Medium Risk
E37334,23,Female,Finance,5,Developer,115627,4,67,3,2,41,76,Yes,Bachelor's,Medium Risk
E37335,29,Female,R&D,18,Manager,98727,5,67,3,3,47,57,No,Master's,Medium Risk
E37336,52,Female,HR,9,Technician,79534,6,55,3,2,14,49,No,Master's,Medium Risk
E37337,43,Female,Finance,14,Technician,112797,9,89,5,5,17,52,Yes,Bachelor's,Low Risk
E37338,32,Male,Sales,2,Manager,94407,8,93,5,5,20,42,Yes,Bachelor's,Low Risk
E37339,58,Female,R&D,2,Analyst,81565,7,48,2,2,16,92,No,Bachelor's,Medium Risk
E37340,37,Female,Finance,7,Developer,92492,10,94,5,5,5,36,No,Master's,Low Risk
E37341,58,Female,Marketing,20,Technician,73094,8,75,4,5,10,34,Yes,High School,Low Risk
E37342,41,Female,Finance,18,Developer,93479,3,1,1,1,45,20,Yes,High School,High Risk
E37343,51,Female,Finance,14,Developer,65406,8,75,5,4,25,81,No,Bachelor's,Low Risk
E37344,56,Male,HR,19,Technician,75359,5,68,2,2,7,51,No,Bachelor's,Medium Risk
E37345,41,Female,Finance,5,Analyst,55461,1,29,1,1,9,11,Yes,Master's,High Risk
E37346,43,Female,HR,7,Manager,43262,7,60,3,3,48,83,No,Master's,Medium Risk
E37347,50,Female,HR,14,Technician,96191,5,67,2,3,6,70,No,Bachelor's,Medium Risk
E37348,28,Male,Sales,18,Analyst,117017,3,8,1,1,31,25,Yes,Bachelor's,High Risk
E37349,46,Female,Sales,15,Developer,67875,3,18,1,1,31,71,Yes,Master's,High Risk
E37350,30,Female,Sales,13,Analyst,111979,6,67,3,2,35,71,No,Bachelor's,Medium Risk
E37351,35,Male,HR,2,Technician,88869,5,51,2,2,4,81,No,Bachelor's,Medium Risk
E37352,51,Female,Marketing,20,Engineer,84974,4,59,2,2,3,10,No,Bachelor's,Medium Risk
E37353,27,Female,Sales,10,Technician,62628,3,27,1,1,22,84,Yes,High School,High Risk
E37354,29,Male,R&D,7,Engineer,114855,3,0,1,1,8,72,Yes,Master's,High Risk
E37355,46,Female,R&D,15,Manager,116391,1,4,1,1,27,55,Yes,Bachelor's,High Risk
E37356,31,Male,HR,8,Developer,80019,5,45,3,2,22,86,No,High School,Medium Risk
E37357,49,Male,Finance,18,Technician,109217,7,62,3,2,24,10,No,Bachelor's,Medium Risk
E37358,22,Female,Sales,16,Manager,65362,6,44,3,3,45,92,Yes,High School,Medium Risk
E37359,33,Male,R&D,12,Analyst,69937,9,84,5,4,13,30,No,Master's,Low Risk
E37360,40,Male,HR,13,Analyst,67686,7,48,2,2,39,99,Yes,Bachelor's,Medium Risk
E37361,26,Male,HR,6,Manager,67027,9,96,5,4,38,55,No,High School,Low Risk
E37362,47,Male,HR,8,Manager,116272,4,47,2,2,18,49,Yes,High School,Medium Risk
E37363,56,Male,Finance,12,Developer,95047,3,0,1,1,39,66,Yes,Bachelor's,High Risk
E37364,49,Male,HR,14,Technician,93950,9,91,4,4,48,15,No,Master's,Low Risk
E37365,27,Male,R&D,16,Manager,44193,2,34,1,1,32,12,Yes,High School,High Risk
E37366,46,Female,Finance,11,Manager,115893,8,100,4,4,16,35,No,Bachelor's,Low Risk
E37367,44,Female,R&D,14,Analyst,92931,2,26,1,1,17,77,Yes,Bachelor's,High Risk
E37368,51,Male,HR,10,Developer,66591,4,47,2,2,40,17,Yes,High School,Medium Risk
E37369,26,Male,R&D,11,Engineer,117898,9,83,4,4,21,76,No,Bachelor's,Low Risk
E37370,23,Male,Marketing,9,Manager,63407,5,70,3,2,17,14,Yes,Bachelor's,Medium Risk
E37371,50,Male,Sales,8,Technician,73934,3,9,1,1,33,35,Yes,Bachelor's,High Risk
E37372,29,Female,HR,17,Analyst,91855,7,51,2,2,33,46,No,Bachelor's,Medium Risk
E37373,25,Female,Marketing,7,Manager,88394,6,61,3,2,13,23,No,High School,Medium Risk
E37374,28,Male,Sales,14,Analyst,94248,1,7,1,1,16,31,Yes,Master's,High Risk
E37375,52,Female,R&D,5,Engineer,92569,8,92,5,4,25,99,No,Bachelor's,Low Risk
E37376,42,Female,Marketing,16,Engineer,119012,3,39,1,1,8,61,Yes,Bachelor's,High Risk
E37377,54,Female,Sales,11,Manager,92391,8,85,5,4,44,49,No,Bachelor's,Low Risk
E37378,31,Male,Sales,20,Engineer,58967,6,48,3,2,32,32,No,Bachelor's,Medium Risk
E37379,25,Female,Finance,5,Manager,100121,8,88,5,4,29,32,No,Bachelor's,Low Risk
E37380,36,Female,R&D,6,Manager,102606,6,56,3,2,25,60,No,Master's,Medium Risk
E37381,38,Male,R&D,5,Technician,118432,8,86,4,4,35,23,No,Bachelor's,Low Risk
E37382,45,Male,HR,1,Analyst,83960,6,64,3,2,42,78,Yes,Bachelor's,Medium Risk
E37383,24,Male,Finance,10,Analyst,69255,5,64,2,3,30,44,No,Bachelor's,Medium Risk
E37384,42,Male,Finance,3,Manager,98001,5,58,3,3,46,94,Yes,Bachelor's,Medium Risk
E37385,30,Female,Finance,17,Developer,51169,6,55,3,3,36,28,No,Bachelor's,Medium Risk
E37386,33,Female,HR,16,Developer,113611,5,46,2,3,11,69,Yes,High School,Medium Risk
E37387,50,Male,Sales,15,Technician,107136,8,97,5,5,12,88,Yes,Bachelor's,Low Risk
E37388,40,Female,Sales,15,Developer,105071,2,14,1,1,1,65,Yes,High School,High Risk
E37389,58,Male,Sales,4,Engineer,47232,5,68,3,3,20,16,No,Master's,Medium Risk
E37390,43,Male,Marketing,2,Developer,107353,8,80,4,4,45,86,No,Bachelor's,Low Risk
E37391,59,Female,Sales,13,Manager,79142,4,48,2,3,8,69,Yes,High School,Medium Risk
E37392,30,Female,HR,15,Engineer,68974,5,73,2,2,37,79,No,High School,Medium Risk
E37393,31,Female,Marketing,1,Technician,50659,9,89,4,5,41,61,No,Bachelor's,Low Risk
E37394,41,Female,Finance,8,Engineer,75420,8,98,5,5,41,41,No,High School,Low Risk
E37395,35,Male,Finance,4,Manager,69475,3,17,1,1,30,35,Yes,Bachelor's,High Risk
E37396,57,Male,Sales,1,Manager,41123,7,52,2,2,44,29,Yes,Bachelor's,Medium Risk
E37397,42,Male,Marketing,13,Developer,49063,4,43,3,3,38,63,No,Bachelor's,Medium Risk
E37398,49,Female,HR,18,Analyst,57265,1,2,1,1,34,85,Yes,Bachelor's,High Risk
E37399,56,Male,Finance,1,Developer,99360,10,99,5,4,28,30,No,High School,Low Risk
E37400,59,Male,R&D,20,Manager,53884,4,53,3,2,29,18,No,Bachelor's,Medium Risk
E37401,36,Male,HR,10,Developer,48828,5,47,3,2,28,18,Yes,Bachelor's,Medium Risk
E37402,24,Female,Finance,16,Analyst,96345,10,79,5,4,5,51,No,High School,Low Risk
E37403,40,Male,Sales,3,Analyst,93193,8,84,4,4,11,18,No,Master's,Low Risk
E37404,22,Female,Marketing,2,Analyst,59192,7,52,3,2,7,21,Yes,Bachelor's,Medium Risk
E37405,25,Female,R&D,8,Engineer,85525,9,93,5,5,39,20,Yes,Master's,Low Risk
E37406,27,Male,Finance,14,Developer,82515,6,65,2,3,26,29,No,Bachelor's,Medium Risk
E37407,30,Male,Finance,15,Developer,64863,2,3,1,1,46,10,Yes,Bachelor's,High Risk
E37408,28,Female,HR,17,Technician,77952,7,71,3,3,17,45,No,Bachelor's,Medium Risk
E37409,30,Male,Finance,7,Analyst,96382,4,50,3,3,46,48,No,High School,Medium Risk
E37410,57,Female,Marketing,4,Manager,118243,8,82,4,4,47,23,No,Bachelor's,Low Risk
E37411,55,Female,Finance,2,Engineer,99116,4,42,2,3,37,23,Yes,Master's,Medium Risk
E37412,59,Male,HR,9,Developer,102105,6,61,3,2,41,26,No,Bachelor's,Medium Risk
E37413,39,Male,Finance,15,Analyst,114884,3,39,1,1,23,31,Yes,Bachelor's,High Risk
E37414,57,Male,Finance,10,Manager,62005,1,14,1,1,4,74,Yes,Bachelor's,High Risk
E37415,54,Female,Marketing,13,Analyst,70465,4,50,2,3,22,96,Yes,Bachelor's,Medium Risk
E37416,49,Female,R&D,13,Analyst,93586,9,81,5,5,3,21,No,Master's,Low Risk
E37417,46,Female,Finance,6,Developer,40730,3,8,1,1,27,13,Yes,Bachelor's,High Risk
