EmployeeID,Age,Gender,Department,Tenure,JobRole,Salary,JobSatisfaction,EngagementScore,PerformanceRating,Overtime,DistanceFromHome,EducationLevel,TrainingHours,WorkLifeBalance
E24384,38,Male,Finance,17,R&D Engineer,100838,3,61,2,No,16,PhD,27,4
E24385,30,Male,HR,7,HR Specialist,41854,2,94,2,No,12,Bachelor's,40,4
E24386,27,Male,Finance,3,Manager,119533,1,99,2,No,28,Master's,73,5
E24387,41,Male,Marketing,4,Analyst,80159,4,65,4,Yes,9,Master's,57,2
E24388,31,Male,Finance,14,Analyst,88270,3,80,3,No,26,High School,59,5
E24389,30,Female,R&D,12,Developer,80452,2,65,4,Yes,14,PhD,56,5
E24390,33,Female,IT,7,Developer,40258,4,85,1,Yes,13,Bachelor's,30,4
E24391,54,Female,R&D,14,Manager,105072,2,81,3,No,11,PhD,37,2
E24392,53,Male,Sales,13,R&D Engineer,85858,1,63,5,No,11,Bachelor's,38,3
E24393,55,Male,R&D,17,Manager,99557,4,100,4,No,22,Master's,66,2
E24394,40,Female,IT,5,Developer,44051,5,59,5,Yes,10,PhD,23,1
E24395,54,Male,IT,8,Developer,85631,5,96,1,Yes,14,High School,79,4
E24396,37,Male,HR,11,Analyst,66527,5,87,1,Yes,29,High School,55,3
E24397,44,Male,IT,15,Developer,61551,4,79,5,No,28,High School,48,5
E24398,47,Female,Marketing,15,HR Specialist,100694,2,53,3,Yes,29,Master's,63,3
E24399,58,Male,HR,13,R&D Engineer,115920,5,53,5,Yes,6,Master's,34,4
E24400,30,Male,HR,7,Sales Executive,51228,5,65,1,No,21,Master's,44,1
E24401,51,Male,Finance,17,HR Specialist,119797,3,58,3,Yes,17,PhD,69,1
E24402,34,Female,R&D,18,R&D Engineer,112652,4,71,1,No,13,Master's,56,1
E24403,37,Male,IT,12,Developer,89467,3,85,2,Yes,17,PhD,42,5
E24404,23,Female,Finance,15,Sales Executive,43838,1,95,1,No,8,Bachelor's,61,2
E24405,52,Male,Finance,5,Manager,102273,3,87,5,No,17,Bachelor's,35,4
E24406,40,Male,R&D,19,Developer,48264,4,92,5,No,29,Bachelor's,25,4
E24407,32,Female,HR,8,Developer,42133,3,97,2,No,29,High School,40,4
E24408,35,Female,Finance,4,Manager,43089,5,81,1,Yes,15,Master's,43,3
E24409,46,Female,Finance,5,Developer,70586,3,81,5,No,26,Bachelor's,64,4
E24410,28,Male,HR,8,Sales Executive,108881,5,57,1,No,29,High School,36,4
E24411,36,Female,HR,19,Manager,71826,1,98,1,No,27,High School,56,4
E24412,51,Female,Sales,19,Manager,108972,3,92,4,No,2,PhD,46,2
E24413,52,Female,IT,2,Analyst,60581,4,59,2,No,10,PhD,45,2
E24414,45,Male,Sales,6,Developer,104798,3,83,5,No,9,Bachelor's,35,5
E24415,46,Female,R&D,18,Analyst,46428,1,73,3,No,3,Master's,40,5
E24416,29,Male,HR,17,Sales Executive,94103,3,55,1,Yes,20,Bachelor's,37,2
E24417,51,Male,Marketing,17,R&D Engineer,103584,5,61,4,No,10,PhD,48,4
E24418,57,Male,Finance,17,Sales Executive,45842,2,69,2,Yes,2,Bachelor's,74,3
E24419,35,Female,Finance,15,Manager,73022,4,92,4,No,11,PhD,65,1
E24420,50,Female,HR,7,Analyst,107103,1,94,2,Yes,6,Master's,64,2
E24421,48,Female,Finance,5,Developer,67412,4,62,2,No,24,High School,59,5
E24422,57,Female,Sales,19,Sales Executive,93510,3,61,4,Yes,25,PhD,23,1
E24423,55,Male,Finance,7,Analyst,73419,5,60,4,Yes,23,PhD,41,3
E24424,42,Female,Marketing,2,Manager,66298,2,92,5,Yes,27,High School,26,5
E24425,59,Female,IT,15,HR Specialist,75163,2,87,1,Yes,28,High School,50,4
E24426,32,Male,R&D,14,Manager,88454,5,65,3,No,9,PhD,57,1
E24427,54,Female,R&D,6,R&D Engineer,105174,3,56,5,No,19,Bachelor's,76,5
E24428,36,Male,R&D,7,Manager,104531,5,79,5,Yes,13,Bachelor's,71,5
E24429,33,Male,Sales,9,Analyst,42553,4,70,4,No,18,PhD,26,2
E24430,45,Female,IT,2,HR Specialist,72388,4,89,2,Yes,15,High School,34,3
E24431,58,Male,IT,1,Developer,92108,3,79,2,No,20,Master's,59,2
E24432,32,Male,Marketing,18,Manager,46324,5,92,3,No,24,High School,39,1
E24433,40,Male,R&D,12,Manager,55490,5,55,1,Yes,13,Bachelor's,23,2
E24434,22,Female,Marketing,7,HR Specialist,55409,1,94,5,Yes,27,High School,24,5
E24435,38,Female,Marketing,11,Developer,58541,2,56,3,No,17,Master's,56,5
E24436,37,Female,Marketing,12,Manager,70278,1,93,2,No,23,High School,54,1
E24437,47,Male,R&D,18,Manager,116759,3,97,5,Yes,20,Master's,74,2
E24438,36,Female,Sales,5,Analyst,50260,2,51,4,No,17,Master's,43,5
E24439,29,Female,Marketing,1,R&D Engineer,70099,3,76,5,Yes,9,High School,24,1
E24440,51,Male,Sales,1,Analyst,105257,5,99,5,Yes,2,Bachelor's,67,4
E24441,35,Female,Finance,9,Sales Executive,92656,1,67,1,No,7,Master's,23,5
E24442,54,Female,IT,1,Analyst,55823,3,69,3,Yes,21,PhD,61,1
E24443,28,Male,R&D,12,Developer,115385,1,82,1,Yes,19,Bachelor's,71,4
E24444,39,Female,Finance,17,Sales Executive,48132,5,66,4,Yes,28,Bachelor's,24,4
E24445,33,Male,Finance,16,Analyst,100171,3,52,1,Yes,16,High School,44,1
E24446,23,Female,HR,17,HR Specialist,90567,5,69,1,No,8,PhD,50,1
E24447,50,Female,R&D,7,Analyst,74134,3,81,4,Yes,22,High School,22,2
E24448,42,Female,Finance,3,R&D Engineer,117487,5,87,5,No,16,Master's,54,2
E24449,28,Male,Finance,9,Analyst,68664,2,62,3,Yes,17,High School,58,5
E24450,48,Female,HR,3,R&D Engineer,82533,2,85,2,No,19,High School,45,2
E24451,33,Female,R&D,16,Analyst,70537,3,90,3,Yes,10,PhD,69,5
E24452,41,Male,Finance,16,R&D Engineer,73759,3,89,5,Yes,17,Master's,34,2
E24453,35,Female,HR,10,Manager,103448,2,89,3,Yes,23,High School,64,3
E24454,31,Male,Sales,8,R&D Engineer,79892,3,66,2,No,10,Bachelor's,22,5
E24455,44,Female,IT,16,HR Specialist,105618,1,71,1,No,11,PhD,65,2
E24456,51,Female,Marketing,16,Sales Executive,98107,4,64,4,Yes,9,Master's,25,4
E24457,52,Female,Finance,6,Manager,99399,4,64,4,No,18,Master's,59,3
E24458,31,Female,Sales,4,HR Specialist,42492,2,61,2,No,10,High School,42,5
E24459,40,Female,IT,15,Sales Executive,91312,1,57,3,No,20,Master's,69,2
E24460,40,Female,Sales,3,R&D Engineer,102055,4,71,4,Yes,1,PhD,71,3
E24461,44,Male,HR,17,Analyst,47473,5,78,1,Yes,20,PhD,35,2
E24462,53,Female,Sales,15,Manager,106643,1,100,3,Yes,15,High School,58,1
E24463,41,Male,Finance,9,Sales Executive,99143,1,61,1,No,29,Master's,52,1
E24464,25,Female,Finance,13,Analyst,97487,2,85,2,Yes,6,Bachelor's,40,1
E24465,54,Male,R&D,1,Manager,60271,4,58,3,No,5,High School,23,3
E24466,22,Male,Marketing,12,Sales Executive,91255,5,65,4,No,21,PhD,76,4
E24467,34,Male,Marketing,17,Sales Executive,78299,3,95,2,Yes,23,High School,22,4
E24468,24,Female,Finance,14,Manager,77577,3,74,3,No,2,High School,52,5
E24469,33,Female,Sales,1,Manager,89772,2,63,2,Yes,3,High School,74,1
E24470,50,Male,R&D,10,R&D Engineer,46164,1,83,3,No,26,High School,49,5
E24471,52,Male,R&D,14,R&D Engineer,48821,5,87,1,No,4,Bachelor's,40,5
E24472,57,Male,Finance,15,Sales Executive,79524,3,75,4,Yes,25,Bachelor's,77,3
E24473,23,Male,Sales,11,Developer,113003,3,79,4,No,26,High School,32,2
E24474,43,Male,Finance,19,Analyst,112526,2,73,2,Yes,22,PhD,54,1
E24475,43,Male,IT,11,Sales Executive,90728,1,69,5,No,1,Master's,43,1
E24476,52,Female,Sales,19,Manager,61559,3,67,1,Yes,12,PhD,25,4
E24477,35,Female,HR,11,Sales Executive,111798,5,94,1,No,28,PhD,78,1
E24478,50,Male,HR,19,Manager,53712,3,67,3,Yes,3,Bachelor's,25,5
E24479,56,Female,Marketing,7,Analyst,45913,2,96,5,Yes,27,Master's,45,5
E24480,30,Male,IT,7,R&D Engineer,107902,4,70,5,Yes,27,Master's,72,4
E24481,53,Male,HR,6,Manager,92937,3,68,5,Yes,19,PhD,56,3
E24482,48,Female,Finance,9,Manager,90814,2,50,1,Yes,21,High School,30,5
E24483,31,Male,HR,18,Developer,104159,3,88,3,No,25,Master's,63,3
E24484,46,Female,Finance,6,R&D Engineer,47420,1,96,2,Yes,3,Master's,52,2
E24485,54,Male,IT,14,Manager,63526,2,96,2,Yes,8,High School,51,5
E24486,32,Male,R&D,9,HR Specialist,57847,4,59,4,Yes,28,High School,57,3
E24487,58,Female,R&D,3,HR Specialist,55394,3,100,5,Yes,27,High School,20,3
E24488,30,Female,R&D,3,Developer,67168,3,50,1,Yes,3,High School,74,5
E24489,28,Female,Marketing,8,Analyst,119896,1,85,5,Yes,3,Bachelor's,63,1
E24490,28,Male,R&D,12,Analyst,85230,2,57,4,No,5,Master's,64,1
E24491,55,Female,HR,18,Manager,60001,2,78,4,Yes,15,PhD,20,2
E24492,40,Male,Marketing,1,Developer,78051,3,77,3,No,15,PhD,59,3
E24493,41,Male,R&D,19,R&D Engineer,69072,3,91,5,No,29,PhD,35,5
E24494,46,Female,R&D,12,Developer,58639,4,79,4,No,6,PhD,45,2
E24495,26,Male,IT,16,Developer,99673,3,81,5,No,5,High School,61,2
E24496,50,Female,Sales,9,HR Specialist,63249,2,99,1,No,15,PhD,51,3
E24497,48,Female,R&D,6,R&D Engineer,79636,2,54,1,Yes,11,Master's,56,4
E24498,46,Male,IT,6,Analyst,70318,4,99,4,No,10,PhD,76,1
E24499,58,Male,IT,7,R&D Engineer,115246,3,98,5,No,1,High School,37,2
E24500,36,Female,IT,14,HR Specialist,49430,5,70,4,Yes,17,High School,20,1
E24501,25,Female,Sales,16,Analyst,44771,1,85,1,No,16,Bachelor's,64,5
E24502,35,Male,Sales,3,Sales Executive,41732,5,81,2,No,13,PhD,20,2
E24503,38,Female,IT,1,Manager,79270,2,58,1,No,11,PhD,49,3
E24504,42,Male,Sales,17,R&D Engineer,100588,3,83,1,Yes,25,Master's,35,5
E24505,37,Male,Finance,1,Sales Executive,43851,4,56,4,Yes,9,Master's,75,5
E24506,47,Female,IT,5,R&D Engineer,82578,3,100,4,No,3,Master's,74,5
E24507,30,Male,R&D,17,Manager,91936,4,100,4,Yes,6,Bachelor's,73,4
E24508,23,Female,HR,5,Manager,47673,4,71,5,No,27,Bachelor's,39,5
E24509,36,Female,Finance,11,Developer,114661,4,96,2,No,20,PhD,72,3
E24510,56,Male,IT,3,HR Specialist,105996,2,84,4,Yes,20,Bachelor's,41,3
E24511,45,Male,HR,10,HR Specialist,49943,3,85,1,Yes,15,Master's,58,5
E24512,59,Male,R&D,14,Analyst,81981,4,61,4,Yes,8,High School,59,4
E24513,35,Female,HR,19,Developer,90406,2,79,1,Yes,1,High School,72,1
E24514,58,Female,Marketing,11,HR Specialist,74370,3,54,1,No,9,Bachelor's,44,4
E24515,58,Female,Marketing,1,Analyst,119860,3,56,5,Yes,4,High School,38,4
E24516,27,Female,HR,12,Analyst,89739,2,94,4,Yes,4,Master's,39,4
E24517,39,Female,IT,2,Analyst,46803,1,94,5,Yes,3,High School,33,3
E24518,43,Female,IT,1,HR Specialist,54375,2,51,4,No,29,Bachelor's,28,1
E24519,39,Male,IT,15,Manager,45262,2,87,4,No,1,Master's,20,3
E24520,23,Male,IT,13,Developer,81568,5,85,4,Yes,10,Master's,55,3
E24521,53,Male,HR,13,Developer,113409,4,79,2,No,15,High School,48,1
E24522,38,Female,R&D,13,Analyst,55457,4,70,2,No,27,PhD,29,2
E24523,22,Male,Sales,17,Analyst,112794,2,86,1,Yes,6,Master's,62,1
E24524,30,Female,Sales,6,Analyst,105356,4,59,1,Yes,9,High School,68,3
E24525,34,Male,R&D,12,Analyst,119028,2,89,2,No,10,Master's,23,2
E24526,57,Male,R&D,15,Analyst,53277,2,75,5,Yes,25,Bachelor's,72,5
E24527,58,Male,IT,3,Analyst,63551,3,70,3,No,2,Master's,33,4
E24528,51,Male,Marketing,6,R&D Engineer,83351,1,59,2,Yes,12,Bachelor's,59,3
E24529,52,Female,HR,3,Developer,46840,3,86,2,No,7,Bachelor's,66,2
E24530,44,Female,Sales,12,R&D Engineer,75058,1,83,3,Yes,16,PhD,64,4
E24531,49,Male,R&D,11,Analyst,71653,2,54,4,No,13,PhD,64,3
E24532,31,Male,HR,6,Manager,62886,2,98,5,No,12,High School,23,3
E24533,46,Female,Marketing,11,Sales Executive,73325,4,50,2,Yes,27,Master's,36,4
E24534,57,Female,R&D,17,R&D Engineer,78401,4,69,1,Yes,28,High School,51,4
E24535,47,Male,HR,4,R&D Engineer,82258,3,67,4,Yes,12,High School,70,3
E24536,47,Male,Marketing,11,HR Specialist,107441,2,84,2,No,3,Master's,54,1
E24537,34,Male,R&D,13,HR Specialist,119498,3,92,4,Yes,29,PhD,48,4
E24538,38,Male,Marketing,16,R&D Engineer,56878,1,74,1,Yes,15,PhD,51,3
E24539,25,Male,Finance,6,Developer,90488,2,90,1,Yes,26,Bachelor's,27,2
E24540,44,Male,R&D,6,HR Specialist,47968,4,87,4,Yes,25,High School,30,3
E24541,56,Female,Marketing,17,Analyst,77931,5,83,3,No,3,PhD,51,2
E24542,32,Female,Finance,3,Manager,64808,2,86,3,No,16,High School,27,5
E24543,33,Female,R&D,7,Developer,85936,3,93,4,No,2,Master's,44,5
E24544,30,Female,R&D,1,Developer,54222,4,67,4,No,10,Master's,76,3
E24545,36,Male,Marketing,12,Manager,97008,1,80,4,Yes,2,Bachelor's,77,5
E24546,58,Female,Marketing,18,R&D Engineer,62230,1,89,3,No,14,PhD,55,3
E24547,26,Female,HR,13,Analyst,74107,1,86,2,Yes,10,Master's,21,1
E24548,40,Female,Finance,3,Developer,73197,4,61,4,No,16,Master's,77,1
E24549,32,Male,R&D,6,Manager,91175,3,57,1,No,11,Bachelor's,79,4
E24550,30,Male,Sales,14,Analyst,62917,2,72,2,Yes,6,Master's,48,3
E24551,56,Male,Sales,14,R&D Engineer,67215,4,81,2,No,22,High School,67,1
E24552,48,Female,HR,9,Manager,115109,5,71,1,No,14,High School,48,3
E24553,34,Female,Sales,13,Analyst,98515,2,90,3,Yes,27,High School,78,3
E24554,33,Male,Sales,1,HR Specialist,104283,4,82,2,Yes,7,PhD,55,3
E24555,30,Male,Marketing,4,Manager,57663,2,94,1,No,1,PhD,56,5
E24556,49,Female,IT,13,Analyst,64422,3,82,5,Yes,16,Master's,72,1
E24557,34,Male,IT,6,Sales Executive,84207,5,52,2,Yes,12,PhD,76,5
E24558,41,Male,Sales,1,HR Specialist,109612,2,60,5,Yes,22,PhD,53,2
E24559,34,Female,HR,14,Developer,42490,5,61,5,Yes,12,Bachelor's,46,4
E24560,48,Female,HR,1,Manager,115519,3,90,1,Yes,3,PhD,33,1
E24561,47,Female,Finance,10,Analyst,104847,2,75,2,No,11,High School,46,5
E24562,50,Male,HR,17,Developer,71755,5,58,3,Yes,26,High School,71,3
E24563,50,Female,HR,19,Developer,49215,1,58,3,No,6,PhD,31,3
E24564,43,Female,Marketing,17,R&D Engineer,67777,2,62,2,No,18,Bachelor's,41,2
E24565,30,Male,Marketing,7,Developer,108193,5,64,4,Yes,11,High School,43,3
E24566,45,Male,R&D,9,Developer,90590,3,91,2,Yes,29,PhD,38,3
E24567,40,Male,Sales,12,Analyst,46478,1,98,2,Yes,10,Bachelor's,45,5
E24568,59,Female,R&D,13,R&D Engineer,79597,3,72,2,No,23,High School,40,3
E24569,52,Female,HR,2,Analyst,77200,4,91,5,Yes,19,PhD,35,4
E24570,36,Male,IT,12,R&D Engineer,66092,4,91,2,No,25,PhD,62,3
E24571,53,Female,HR,19,Sales Executive,67046,3,74,5,No,7,PhD,29,2
E24572,50,Female,HR,17,Sales Executive,83739,5,89,2,Yes,7,PhD,54,4
E24573,55,Female,Sales,2,Analyst,103939,4,79,2,Yes,19,PhD,41,3
E24574,30,Female,IT,2,R&D Engineer,42971,3,87,1,No,28,PhD,67,1
E24575,56,Male,Sales,6,Analyst,107468,2,74,4,Yes,1,High School,60,2
E24576,27,Female,HR,7,Sales Executive,119835,1,72,4,No,16,Master's,46,5
E24577,58,Female,IT,5,Analyst,115064,4,96,1,Yes,28,PhD,37,5
E24578,35,Female,HR,12,Manager,107943,2,71,3,Yes,17,PhD,31,4
E24579,30,Male,R&D,11,R&D Engineer,52567,4,64,3,No,21,Master's,42,1
E24580,40,Female,Sales,10,Manager,93256,1,99,5,Yes,4,Bachelor's,42,5
E24581,44,Female,Sales,17,Manager,72774,2,95,5,No,3,PhD,53,3
E24582,49,Female,Marketing,8,Manager,75940,4,52,1,Yes,22,PhD,25,4
E24583,37,Male,IT,10,Developer,46499,1,63,5,Yes,6,Master's,40,5
E24584,47,Female,Marketing,12,Manager,53077,3,60,4,Yes,17,High School,44,2
E24585,59,Male,R&D,2,R&D Engineer,42051,5,51,3,Yes,29,High School,56,3
E24586,46,Female,IT,8,R&D Engineer,110634,5,92,4,No,9,Bachelor's,56,3
E24587,56,Male,Finance,6,Sales Executive,91369,3,96,3,No,2,Bachelor's,63,1
E24588,26,Male,IT,1,R&D Engineer,116589,4,87,2,No,14,Master's,54,5
E24589,28,Female,HR,13,Developer,40615,5,60,2,No,21,Master's,36,1
E24590,44,Female,IT,14,Sales Executive,105029,4,81,5,No,25,Bachelor's,35,1
E24591,46,Male,Marketing,10,HR Specialist,67192,3,72,2,No,19,PhD,58,2
E24592,22,Male,Sales,9,HR Specialist,91797,4,58,4,Yes,18,Bachelor's,21,1
E24593,43,Female,Sales,11,Analyst,62146,3,72,5,Yes,5,High School,43,5
E24594,25,Female,IT,16,Developer,77193,2,82,5,Yes,3,PhD,62,4
E24595,49,Female,Finance,8,Manager,107671,5,82,3,No,27,Bachelor's,37,5
E24596,35,Female,Sales,15,HR Specialist,46971,5,52,1,Yes,9,Master's,28,3
E24597,54,Female,R&D,14,Developer,87142,5,73,1,Yes,24,PhD,52,5
E24598,25,Female,Sales,4,Manager,104155,2,80,5,Yes,23,Bachelor's,66,1
E24599,32,Female,R&D,12,HR Specialist,65388,1,98,5,Yes,18,Bachelor's,24,5
E24600,53,Male,R&D,17,Analyst,80539,5,85,2,No,6,Bachelor's,49,3
E24601,25,Male,R&D,18,Sales Executive,107537,4,100,5,Yes,27,Bachelor's,42,3
E24602,22,Female,Sales,5,Analyst,70082,5,60,2,No,6,Bachelor's,70,2
E24603,47,Female,Finance,8,HR Specialist,104237,3,72,4,No,10,Master's,56,2
E24604,54,Female,Marketing,5,Sales Executive,115584,2,100,3,No,11,Master's,34,2
E24605,38,Male,IT,3,HR Specialist,54432,1,54,2,No,20,Master's,70,1
E24606,48,Male,R&D,16,HR Specialist,117357,5,94,3,No,21,High School,63,5
E24607,26,Female,Finance,2,Manager,106211,2,67,4,Yes,4,Master's,79,1
E24608,28,Female,IT,4,Developer,96867,5,96,3,Yes,22,Master's,67,4
E24609,46,Male,HR,3,R&D Engineer,71113,4,52,2,Yes,1,Master's,28,2
E24610,29,Male,R&D,12,Sales Executive,66389,5,82,1,No,29,Bachelor's,27,5
E24611,55,Male,IT,9,R&D Engineer,116827,5,79,5,Yes,1,Bachelor's,25,3
E24612,25,Female,R&D,19,Analyst,117475,2,93,3,Yes,26,High School,56,5
E24613,33,Female,Sales,13,Sales Executive,97965,4,100,2,No,26,PhD,60,4
E24614,52,Male,Finance,14,Developer,112204,3,80,1,No,5,Bachelor's,21,1
E24615,32,Female,R&D,9,R&D Engineer,65249,3,89,4,Yes,26,Bachelor's,70,2
E24616,58,Female,Finance,5,Developer,99087,5,78,2,Yes,3,High School,49,4
E24617,57,Female,Marketing,8,Developer,66074,2,68,5,Yes,7,PhD,30,2
E24618,43,Male,HR,1,Manager,88789,2,82,1,Yes,17,Master's,28,2
E24619,22,Male,Marketing,16,HR Specialist,44527,2,50,2,No,12,High School,66,1
E24620,25,Male,Marketing,13,Analyst,118997,5,94,2,No,8,High School,54,1
E24621,57,Female,HR,10,R&D Engineer,41862,4,68,5,Yes,27,Bachelor's,73,3
E24622,29,Female,Sales,9,Analyst,71030,4,83,5,No,3,Master's,53,1
E24623,46,Male,Finance,16,Analyst,69351,5,92,5,Yes,6,Bachelor's,41,1
E24624,49,Female,IT,9,Sales Executive,108739,2,52,3,No,13,Master's,74,4
E24625,59,Male,HR,12,Manager,76685,3,78,1,Yes,3,Master's,36,5
E24626,57,Female,Marketing,4,Manager,87914,4,79,1,No,8,PhD,69,3
E24627,57,Female,IT,9,Analyst,49024,5,59,3,Yes,20,PhD,46,5
E24628,25,Female,R&D,18,Analyst,67601,4,51,2,Yes,4,Bachelor's,32,4
E24629,34,Female,HR,16,R&D Engineer,58306,2,98,4,Yes,24,High School,42,4
E24630,59,Female,R&D,2,Developer,119799,5,60,5,Yes,2,High School,43,3
E24631,46,Male,HR,14,Sales Executive,100116,1,54,2,Yes,12,Bachelor's,76,3
E24632,24,Male,Sales,4,Developer,56460,3,80,1,No,10,High School,23,5
E24633,53,Female,R&D,11,HR Specialist,112752,3,85,1,Yes,27,High School,41,4
E24634,22,Male,Sales,4,Developer,76590,3,98,4,No,5,Master's,63,2
E24635,32,Female,Finance,2,HR Specialist,51674,5,52,3,Yes,10,Master's,76,4
E24636,23,Female,Finance,15,HR Specialist,86651,1,75,1,Yes,9,Bachelor's,73,4
E24637,26,Female,IT,18,Developer,56834,1,77,2,No,1,Master's,24,3
E24638,43,Male,Finance,9,Analyst,77828,2,54,4,Yes,15,Master's,37,2
E24639,34,Female,R&D,12,Developer,51768,1,88,4,Yes,28,Bachelor's,59,5
E24640,44,Female,R&D,5,HR Specialist,51940,1,80,5,Yes,12,PhD,69,5
E24641,52,Male,HR,7,Manager,76735,1,79,1,No,25,PhD,54,1
E24642,56,Female,HR,12,HR Specialist,118076,2,98,5,No,22,PhD,59,3
E24643,59,Male,HR,5,R&D Engineer,65309,5,58,5,Yes,5,Bachelor's,49,5
E24644,56,Male,R&D,19,Sales Executive,82266,5,56,2,No,14,Bachelor's,65,3
E24645,34,Male,HR,3,Manager,49523,5,84,1,No,1,Bachelor's,79,3
E24646,28,Male,Sales,15,Developer,116473,4,70,2,Yes,21,PhD,51,2
E24647,26,Male,HR,19,HR Specialist,117914,2,54,1,No,10,Master's,57,3
E24648,50,Male,HR,17,R&D Engineer,73597,5,72,5,Yes,7,Bachelor's,32,2
E24649,29,Male,HR,3,Manager,52719,5,80,2,No,15,High School,35,1
E24650,29,Female,Marketing,15,Analyst,77446,5,83,3,No,17,PhD,64,5
E24651,28,Female,R&D,6,Developer,119795,1,69,4,No,8,PhD,46,3
E24652,40,Female,R&D,11,HR Specialist,113706,3,70,4,No,10,PhD,74,1
E24653,44,Female,IT,14,R&D Engineer,73346,3,100,3,No,11,Master's,67,4
E24654,57,Female,R&D,4,Sales Executive,115918,3,65,3,Yes,17,High School,29,2
E24655,53,Female,IT,3,Analyst,46082,5,74,3,Yes,2,Bachelor's,32,5
E24656,25,Female,HR,8,Sales Executive,99708,1,56,2,No,10,Bachelor's,58,2
E24657,51,Female,R&D,3,Manager,59565,2,57,1,Yes,11,Master's,57,2
E24658,26,Male,HR,4,Sales Executive,108804,2,80,3,No,26,Master's,55,2
E24659,24,Female,IT,4,HR Specialist,93731,3,51,3,Yes,3,PhD,26,2
E24660,43,Female,Finance,14,HR Specialist,83134,5,71,4,Yes,19,PhD,49,3
E24661,49,Male,Marketing,12,Sales Executive,82648,2,51,3,No,15,PhD,40,3
E24662,43,Male,Marketing,3,Manager,52504,4,80,3,No,18,Bachelor's,26,5
E24663,43,Male,R&D,8,HR Specialist,67201,2,64,4,Yes,11,Bachelor's,42,2
E24664,55,Female,Finance,19,HR Specialist,112769,5,55,3,No,5,PhD,27,1
E24665,50,Male,HR,14,Sales Executive,49009,2,53,2,No,21,Bachelor's,46,5
E24666,34,Male,IT,1,Sales Executive,63792,5,72,1,Yes,11,Bachelor's,35,4
E24667,28,Male,Marketing,14,Manager,48586,1,73,2,Yes,2,High School,75,5
E24668,31,Male,Finance,19,Analyst,75696,2,95,4,No,6,PhD,74,3
E24669,49,Female,Finance,7,Developer,119708,2,88,3,Yes,24,PhD,71,1
E24670,25,Male,Sales,13,Developer,69853,3,81,5,No,27,Bachelor's,53,5
E24671,53,Female,R&D,9,Developer,96788,5,77,4,No,9,High School,35,1
E24672,43,Male,Finance,16,Sales Executive,118490,1,74,5,Yes,9,Bachelor's,69,4
E24673,41,Male,Sales,16,HR Specialist,107619,1,95,2,No,14,PhD,31,1
E24674,41,Male,Sales,8,HR Specialist,53536,3,100,3,No,15,Master's,55,3
E24675,27,Female,R&D,8,R&D Engineer,101210,5,88,4,No,15,High School,35,1
E24676,30,Male,Marketing,18,Analyst,68926,3,63,3,Yes,5,Master's,52,4
E24677,49,Female,HR,2,HR Specialist,75127,3,91,4,No,28,High School,43,1
E24678,34,Male,HR,2,Sales Executive,80868,5,84,1,No,16,Master's,74,1
E24679,52,Female,Finance,10,Manager,116997,3,62,5,Yes,1,High School,64,5
E24680,35,Female,IT,17,Manager,85094,2,70,1,No,17,Bachelor's,52,4
E24681,43,Male,IT,8,R&D Engineer,114631,5,91,4,No,3,High School,71,2
E24682,58,Male,Sales,8,Developer,54254,4,86,1,No,21,High School,68,1
E24683,45,Male,R&D,5,Developer,48757,5,60,2,Yes,9,Master's,74,3
E24684,29,Female,Finance,3,Manager,117482,1,53,4,Yes,8,High School,32,4
E24685,36,Male,Finance,1,Developer,88371,2,97,1,No,1,PhD,27,2
E24686,27,Female,HR,7,Developer,72907,2,53,3,No,1,PhD,31,4
E24687,44,Female,IT,7,Analyst,65127,4,58,3,No,2,Bachelor's,59,3
E24688,46,Female,Marketing,13,Manager,57773,2,87,4,Yes,22,Bachelor's,58,2
E24689,52,Female,R&D,6,Analyst,104258,2,54,3,Yes,20,Bachelor's,79,2
E24690,50,Female,Finance,13,R&D Engineer,82737,2,62,1,Yes,23,Master's,41,4
E24691,44,Female,Finance,2,Developer,97420,4,60,3,Yes,10,PhD,52,5
E24692,31,Female,HR,2,HR Specialist,45284,4,56,2,Yes,19,PhD,74,3
E24693,30,Male,Marketing,2,R&D Engineer,84678,4,63,2,No,23,Master's,54,3
E24694,34,Male,Marketing,15,Developer,115845,2,64,1,Yes,11,High School,55,1
E24695,53,Female,Marketing,15,Developer,82664,5,82,2,No,13,PhD,36,1
E24696,22,Male,R&D,18,Analyst,65987,5,88,1,No,26,High School,34,4
E24697,22,Male,Marketing,5,Sales Executive,110102,1,92,1,No,21,Master's,28,5
E24698,58,Female,IT,14,R&D Engineer,105283,5,83,4,Yes,9,PhD,53,1
E24699,39,Male,R&D,5,Sales Executive,116994,3,96,4,No,29,Master's,66,1
E24700,57,Female,Sales,8,HR Specialist,52965,5,68,1,Yes,20,Master's,44,1
E24701,52,Female,Marketing,11,Developer,105418,4,62,5,No,1,PhD,20,4
E24702,22,Male,Sales,8,Sales Executive,67740,3,78,2,Yes,23,Bachelor's,58,1
E24703,57,Female,Sales,6,HR Specialist,51428,2,53,5,Yes,19,High School,20,1
E24704,30,Female,HR,4,Developer,102393,4,82,5,No,22,High School,64,4
E24705,43,Male,Marketing,3,Manager,62431,5,53,1,No,19,Bachelor's,58,1
E24706,49,Male,IT,12,R&D Engineer,83385,2,51,1,No,1,High School,34,1
E24707,47,Female,HR,11,HR Specialist,52109,1,91,5,No,8,Bachelor's,77,2
